Datei,Gruppe,Art,Ruf,Dur,Sfreq,Efreq,Stime,NMod,FMod,FRmin,Rmin,tRmin,Rlastms,Flastms,Fknee,Alphaknee,Rknee,ptknee,Fmk,Alphamk,Rmk,ptmk,Fmed,Fmidt,Fmidf,tmidf,ptmidf,PFmidt,Rmidt,Rmed,Rges,Dfm,Dqcf,Typ,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X62,X64,X66,X68,X70,X72,X74,X76,X78,X80,X82,X84,X86,X88,X90,X92,X94,X96,X98,X100,X102,X104,X106,X108,X110,X112,X114,X116,X118,X120,X122,X124,X126,X128,X130,X132,X134,X136,X138,X140,X142,X144,X146,X148
/Volumes/MobileCallLib/RufanalyseReferenz2015/AssortedRecordings/140609-TROENDELDX-00024.raw,Nyctaloid,Eser,20,9.7000008,60.042675,26.470232,2814.7575684,143.5,26.0,26.7569218,0.0922012,-1.3000002,0.2549934,26.6232262,49.5619049,10.5781422,-1.2990746,0.0714286,26.7615318,-5.1165566,0.0292664,0.8571429,29.8222256,29.8222256,43.224617,1.4,0.1443299,0.1015476,-0.1779335,-0.1737995,-0.3461074,5.3000002,2.4000001,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.75,143.5,127.5,85.75,73.0,56.75,46.25,40.75,35.25,30.0,25.75,21.0,17.5,16.0,15.0,14.0,13.25,12.5,11.25,10.0,9.5,9.5,9.5,9.25,8.25,7.5,7.5,7.0,6.0,5.5,6.25,7.25,7.0,6.5,5.25,2.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/Volumes/MobileCallLib/RufanalyseReferenz2015/AssortedRecordings/140609-TROENDELDX-00024.raw,Nyctaloid,Eser,5,9.9000006,58.5208244,27.6182594,693.8356934,139.75,27.0,26.7300549,0.0314331,-1.6999998,-1.9758034,26.6004429,51.8436775,10.1545095,-1.408237,0.04,26.8609486,-5.5323496,0.1691489,0.94,29.9905739,29.9905739,42.2531967,1.5,0.1515151,0.1230973,-0.1499264,-0.1794472,-0.3121471,6.7000003,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,46.0,125.5,139.75,101.5,74.75,56.25,44.25,41.25,41.75,39.25,32.25,24.5,19.25,16.25,14.25,13.5,13.75,13.75,13.0,12.0,11.5,11.0,9.5,8.5,8.75,8.75,7.75,6.5,6.5,6.75,6.0,5.75,5.25,3.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/Volumes/MobileCallLib/RufanalyseReferenz2015/AssortedRecordings/140609-TROENDELDX-00024.raw,Nyctaloid,Eser,14,9.9000006,55.2846146,26.1010685,2144.3642578,152.75,26.0,26.2244225,0.195694,-1.8999996,0.1803207,26.8277588,45.9328232,11.9244289,-0.9841371,0.08,27.0264606,-12.3357544,-0.0587609,0.93,29.6962013,29.6962013,40.6928406,1.5,0.1515151,0.1231904,-0.1515214,-0.1576424,-0.2947833,6.5999999,1.8000001,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.75,152.75,141.0,87.5,68.25,58.75,51.25,42.0,35.75,31.75,28.0,24.0,19.5,16.25,14.5,13.75,12.75,11.5,12.0,13.5,12.5,10.0,8.75,8.25,8.0,8.25,8.25,8.25,9.0,7.75,3.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/Volumes/MobileCallLib/RufanalyseReferenz2015/AssortedRecordings/140609-TROENDELDX-00051.raw,Nyctaloid,Eser,7,10.0,49.9576187,25.7226448,846.2595825,114.75,27.0,26.006073,0.4828835,-0.5,0.8754921,26.1610641,41.5709496,11.3098869,-0.5506139,0.1089109,25.7226448,-6.598495,-0.0768929,1.0,30.4548473,30.4548473,37.8401337,1.9,0.19,0.1952634,-0.1452646,-0.1587534,-0.2423497,6.0999999,1.6,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.75,46.5,103.0,114.75,100.25,88.25,75.0,64.75,54.5,41.75,31.5,29.75,31.0,26.5,20.5,19.5,21.25,19.5,15.75,14.5,13.5,12.5,12.75,12.75,12.25,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/Volumes/MobileCallLib/RufanalyseReferenz2015/AssortedRecordings/140609-TROENDELDX-00024.raw,Nyctaloid,Eser,6,10.0000629,34.5310364,26.3551025,872.5755005,204.75,26.0,25.167099,0.0310326,-1.6000004,-0.7909775,25.8300877,28.9450741,6.5337458,-0.129925,0.2970297,25.549572,-6.9579663,0.0351367,0.8811881,27.315979,27.315979,29.8482933,2.4000001,0.2399985,0.2296122,-0.0623751,-0.0764771,-0.0817593,2.5,5.4000001,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.25,173.0,204.75,152.75,105.0,77.75,63.0,51.5,42.75,36.75,25.25,8.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/Volumes/MobileCallLib/RufanalyseReferenz2015/AssortedRecordings/140609-TROENDELDX-00024.raw,Nyctaloid,Eser,16,10.1002502,66.1358948,27.2600002,2315.5737305,132.75,27.0,26.3000641,0.0966454,-1.3000002,-0.6513214,26.7076035,37.2448425,9.6673594,-0.5577393,0.254902,27.8563881,-1.6687098,-0.1064661,0.6960784,30.4712143,30.4712143,46.2155609,1.5,0.1485112,0.1048171,-0.1628754,-0.1749306,-0.38491,6.4000001,2.8,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,128.5,132.75,92.75,71.25,56.75,45.0,40.5,40.5,36.25,28.5,22.0,17.75,15.25,14.0,13.25,12.75,12.0,11.25,11.0,10.75,10.25,9.75,9.25,8.5,7.75,7.5,7.25,7.0,6.75,6.0,5.75,6.25,6.5,6.75,7.25,15.25,12.75,7.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/Volumes/MobileCallLib/RufanalyseReferenz2015/AssortedRecordings/140609-TROENDELDX-00062.raw,Nyctaloid,Eser,3,10.2000313,38.3951988,24.1903133,441.9648132,161.0,25.0,24.8124542,0.0199318,-1.8999996,0.6472206,24.5786552,35.5614853,5.7028508,-0.3285036,0.0776699,25.0691643,-9.1722527,-0.0158074,0.8446602,27.2666988,27.2666988,31.2927551,2.4000001,0.2352934,0.2165724,-0.1005101,-0.1207018,-0.1392636,4.5999999,2.2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.75,129.75,161.0,135.75,103.25,78.5,62.5,50.75,44.25,39.25,34.75,32.5,31.0,29.25,25.0,14.25,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/Volumes/MobileCallLib/RufanalyseReferenz2015/AssortedRecordings/140609-TROENDELDX-00024.raw,Nyctaloid,Eser,12,10.2001257,45.1116142,26.5320797,1817.6945801,182.0,26.0,25.9281502,0.0495148,-1.8000002,-0.2174568,26.4668407,41.3201828,11.7389679,-0.7830687,0.038835,26.5423279,-7.1813049,0.0330741,0.9029126,28.6236992,28.6236992,35.5186462,1.6,0.1568608,0.1406251,-0.1026421,-0.1099491,-0.1821523,5.5999999,2.7,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,91.25,182.0,154.75,96.75,78.75,66.25,53.5,43.75,38.75,34.0,29.0,24.25,20.25,17.0,15.75,16.25,14.75,11.75,10.0,7.5,3.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/Volumes/MobileCallLib/RufanalyseReferenz2015/AssortedRecordings/200808-NORRFAELL2-0424.raw,Nyctaloid,Enil,1,10.300004,38.1049194,28.3464355,47.8203468,238.25,29.0,28.5575523,0.0420189,-2.0,-0.5454254,28.5305691,35.3983345,16.2314548,-0.4993625,0.0384615,28.893631,-14.4505463,-0.0100088,0.9519231,29.9664593,29.9664593,33.2256775,1.3000001,0.1262136,0.1660118,-0.0383768,-0.0569363,-0.0947426,2.0,7.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.5,198.5,238.25,182.5,121.75,79.5,52.5,35.5,24.5,15.25,9.0,3.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/Volumes/MobileCallLib/RufanalyseReferenz2015/AssortedRecordings/140609-TROENDELDX-00051.raw,Nyctaloid,Eser,6,10.6000004,44.5956116,27.418663,711.6554565,163.5,26.0,25.184433,0.01688,-1.0,-1.6502571,25.2864189,39.067894,19.3835182,-0.5483241,0.0654206,27.418663,-3.0859461,0.4261694,1.0,28.5263176,28.5263176,34.8473206,1.9,0.1792453,0.1757892,-0.1162095,-0.1221085,-0.1620467,6.2000003,3.2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.25,141.25,163.5,122.0,91.25,75.5,64.0,54.5,46.0,37.75,31.75,28.25,26.25,26.5,25.75,19.0,13.0,12.25,12.25,11.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/Volumes/MobileCallLib/RufanalyseReferenz2015/AssortedRecordings/140609-TROENDELDX-00051.raw,Nyctaloid,Eser,8,10.9000006,50.7141533,25.0312538,963.1032104,169.75,26.0,26.5840855,0.0486374,-2.9000006,0.6772041,25.4375744,33.1657143,6.7213941,-0.2928042,0.2818182,25.7761745,-7.1779089,-0.0049973,0.8909091,28.4983692,28.4983692,37.8727036,1.9,0.1743119,0.134997,-0.1298368,-0.139473,-0.2356229,5.9000001,3.3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,146.25,169.75,125.5,86.75,62.75,48.5,41.5,38.0,32.75,28.5,26.25,23.75,21.25,19.0,17.25,16.0,15.25,15.0,14.5,13.5,13.0,13.0,12.75,12.75,13.0,9.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/Volumes/MobileCallLib/RufanalyseReferenz2015/AssortedRecordings/140609-TROENDELDX-00024.raw,Nyctaloid,Eser,10,10.9000006,54.7520256,27.02248,1504.3374023,147.0,26.0,25.6717453,0.0011826,-0.8999996,-1.6920853,25.9583035,41.8301849,8.3180733,-0.7197156,0.1181818,27.02248,-3.5812566,0.1692085,1.0,29.7079163,29.7079163,40.2118568,1.6,0.146789,0.1387958,-0.1570344,-0.1402893,-0.2543995,6.0999999,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.75,86.5,147.0,135.75,101.0,77.25,60.0,55.0,54.0,47.0,37.75,30.25,24.0,20.25,18.5,17.5,16.25,14.75,13.25,12.0,11.5,11.5,10.75,9.5,9.0,9.0,9.0,9.0,8.75,8.0,5.5,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/Volumes/MobileCallLib/RufanalyseReferenz2015/AssortedRecordings/140609-TROENDELDX-00062.raw,Nyctaloid,Eser,2,11.500001,32.331665,23.5009193,304.2041321,210.5,24.0,26.4446354,0.0283051,-7.0,0.5797005,23.3876514,26.4432201,5.7335219,-0.0852656,0.387931,24.0292492,-16.6450634,-0.0204253,0.887931,25.8142567,25.7986641,27.7335281,3.1000001,0.2695652,0.2896036,-0.0531683,-0.0976048,-0.0767891,2.6000001,3.1000001,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.5,149.5,210.5,188.5,147.5,117.5,89.5,67.0,56.5,47.0,25.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/Volumes/MobileCallLib/RufanalyseReferenz2015/AssortedRecordings/140609-TROENDELDX-00062.raw,Nyctaloid,Eser,1,12.1000004,39.1500664,23.4048996,44.0225677,188.75,25.0,25.5002327,0.3369141,-4.1000004,0.8014488,23.8056908,36.8548927,7.463028,-0.4928174,0.0327869,24.1262455,-10.6936169,-0.0065796,0.9344262,26.6423874,26.6423874,31.277483,2.2,0.1818182,0.2056179,-0.0572736,-0.1068821,-0.1301253,4.4000001,3.1000001,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.25,102.5,176.5,188.75,155.0,116.0,87.25,68.25,55.75,46.5,39.0,33.0,28.75,25.5,22.25,18.75,13.5,5.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/Volumes/MobileCallLib/RufanalyseReferenz2015/AssortedRecordings/140609-TROENDELDX-00051.raw,Nyctaloid,Eser,11,12.9001255,47.003994,26.1953144,1275.5181885,218.0,25.0,24.9352188,0.002079,-2.3000002,-1.5040779,25.2928619,38.1771278,11.1546135,-0.5979939,0.1,25.829134,-7.1685724,-0.0205591,0.7230769,27.2805119,27.2805119,35.6705017,1.9,0.1472854,0.1298584,-0.0881543,-0.1112385,-0.1613076,5.2000003,3.4000001,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,163.75,218.0,172.25,122.25,94.75,69.75,52.25,44.0,38.25,34.0,29.5,24.25,21.75,20.0,16.5,14.0,14.0,15.25,14.0,11.25,11.75,16.0,16.0,6.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/Volumes/MobileCallLib/RufanalyseReferenz2015/AssortedRecordings/110808-UMEAXXOEN2-0068.raw,Nyctaloid,Enil,6,14.000001,32.6800461,26.7936897,575.7023315,270.25,28.0,28.5046844,0.1185989,-4.0,1.3497734,27.3753529,33.1122322,5.2041826,-0.1557188,0.0780142,27.8259926,-18.7432728,-0.0528288,0.9574468,29.6078434,29.5430088,30.5415974,5.0999999,0.3642857,0.3667805,-0.0648069,-0.0576353,-0.0420454,1.3000001,11.6999998,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,65.0,194.0,270.25,251.0,205.0,166.0,121.25,76.0,38.5,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/Volumes/MobileCallLib/RufanalyseReferenz2015/AssortedRecordings/110808-UMEAXXOEN2-0068.raw,Nyctaloid,Enil,3,14.900032,32.0669556,27.2948265,400.5133667,313.75,28.0,28.8994293,0.4183769,-6.8999996,-0.886116,27.7532349,29.008194,6.920114,-0.0421171,0.5,29.2646618,-10.1256657,-0.0430927,0.5533333,29.3180466,29.0617962,30.1633797,5.0999999,0.3422811,0.3079897,0.0184395,-0.0453568,-0.0320277,1.0,7.9000001,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.25,247.5,313.75,279.0,236.25,174.5,108.75,44.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/Volumes/MobileCallLib/RufanalyseReferenz2015/AssortedRecordings/110808-UMEAXXOEN2-0068.raw,Nyctaloid,Enil,1,16.7000046,32.6931648,28.9508286,48.4855232,408.25,29.0,28.5033188,0.658741,-4.8999996,1.757164,30.5011463,29.1648006,5.2522197,-0.0169942,0.5,31.1399708,-24.362009,0.0955257,0.9166667,29.7824841,29.2370853,31.0755558,4.0,0.2395209,0.1933209,0.0112271,-0.0496292,-0.0224092,2.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.5,357.5,408.25,312.25,208.25,127.25,82.5,38.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
